121.646294,29.804018
121.582891,29.876761
121.44,29.6306
121.399341,29.852991
121.542169,29.532107
121.181564,29.882257
121.707076,29.96679
121.857941,29.908651
121.51785,30.08541
121.5239,29.8793
121.19718,30.21946
121.350669,30.26194
121.316646,30.229105
121.837111,29.935231
121.197551,29.99863
121.651666,29.858055
121.392411,29.888711
121.399551,29.292595
121.470363,29.418708
121.928939,29.535316
121.588421,30.024664
121.416111,29.284722
121.13044,30.03055
121.594921,29.745181
121.549245,29.896601
121.37441,30.20592
121.539,30.0812
121.774181,29.959371
121.526606,29.318524
121.504161,29.863191
121.886944,29.473333
121.233054,29.913542
121.794166,29.926111
121.3037236,29.20195893
121.439043,29.664372
121.5733,29.868
121.136388,30.159722
121.397222,30.168611
121.534722,29.885555
121.85969,29.35769
121.807291,29.869691
121.7191,29.9595
121.693803,29.960188
121.32196,30.17036
121.807,29.937
121.22542,30.17389
121.7457444,29.73543081
121.802996,29.889091
121.330188,29.260823
121.24198,29.39338
121.12775,30.17451
121.265622,30.043879
121.479141,29.809201
121.870115,29.474472
121.426182,30.205054
121.534298,29.871228
121.504585,29.895461
121.277661,30.332071
121.326754,30.190259
121.25119,30.33747
121.74552,29.60316
121.231678,29.571945
121.548084,29.904568
121.749309,29.373322
121.48049,29.27706
121.464001,29.903631
121.60539,29.82397
121.5392,29.7658
121.55615,29.42161
121.50269,29.86878
121.555471,29.847481
121.819387,29.9163269
121.845151,29.909541
121.9365,29.119623
121.433611,29.304444
121.710395,29.954012
121.19124,29.886507
121.517012,29.584894
121.29877,29.50153
121.47394,29.94252
121.20692,29.82607
121.576951,29.873951
121.745242,29.263877
121.432581,29.831791
121.502777,29.936111
121.120904,30.154077
121.664722,29.950833
121.5649402,29.875802
121.073201,30.259161
121.59323,29.92643
121.575431,29.863751
121.300984,29.930225
121.41807,30.216391
121.316269,29.472854
121.498055,29.870277
121.676206,29.963025
121.138903,29.552965
121.912651,29.871581
121.480059,29.16521
121.00767,30.4834
121.129111,30.044391
121.941021,29.245048
121.259722,30.181666
121.575823,29.854673
121.225847,30.259518
121.425601,29.2847
121.65448,29.94932
121.43215,29.41882
121.56172,29.853663
121.30247,29.89894
121.670219,29.594875
121.40097,29.32191
121.628851,29.842651
121.66729,29.856451
121.251863,29.309975
121.546747,29.92234
121.36282,29.49947
121.70953,29.97026
121.690647,29.236758
121.43708,29.64655
121.284571,30.011621
121.318078,29.682039
121.466827,29.634012
121.673,29.9471
121.53515,29.8884
121.156499,30.091851
121.617901,29.824901
121.663752,29.943165
121.6406,29.7876
121.027832,30.120228
121.426,30.0407
121.456136,29.985572
120.977866,30.100373
121.486411,29.875161
121.605261,29.85642
121.707083,29.241343
121.296787,30.149987
121.013267,30.07798
121.62165,29.88956
121.28789,30.301974
121.12372,30.031465
121.398929,29.304199
121.700451,29.660131
121.1223,30.1124
121.892418,29.406678
121.41534,29.71099
121.57599,29.84063
121.216902,30.329291
121.233791,29.776611
121.532899,29.51578
121.167761,29.896981
121.427186,29.395388
121.1833,30.202
121.76958,29.258654
121.43196,29.29301
121.25099,30.16334
121.49857,29.87476
121.163037,29.824637
121.382258,29.730486
121.230631,30.185891
121.237222,30.1175
121.24186,30.1037
121.603091,29.814461
121.57185,29.82939
121.442686,29.958363
121.608982,29.877106
121.519295,29.805193
121.4759,29.3944
121.7467,29.9521
121.866949,29.471086
121.602777,29.320556
121.507312,29.848137
121.79914,29.934722
121.1522,30.1177
121.392085,29.61491
121.134421,30.121116
121.570146,29.622712
121.756026,29.87424
121.568912,29.908554
121.938001,29.863731
121.081,30.1556
121.7613,29.8947
121.545371,29.889761
121.25456,29.55863
121.82831,29.910316
121.41323,30.1622
121.543036,29.828813
121.22155,29.86186
121.5672,29.8552
121.475901,30.148501
121.4819,29.6778
121.828631,29.89103
121.94047,29.20221
121.128392,30.045892
121.571052,29.897752
121.541299,29.93887
121.943238,29.214006
121.5976,29.778624
121.3048,30.313512
121.4720621,29.3346616
121.35721,30.16121
121.108756,29.733129
121.436751,29.995001
121.26,30.176666
121.174081,30.065711
121.50354,30.05063
121.861435,29.728178
121.532833,29.769494
121.162,30.14826
121.1627,30.017319
121.146811,30.145741
121.222662,30.172801
121.772653,29.863416
121.42804,29.67553
121.423092,29.296903
121.686661,29.825391
121.673691,29.865271
121.3441,30.19592
121.946166,29.331835
121.18991,30.32418
121.367275,29.938352
121.208111,29.893828
121.57285,29.97501
121.230168,30.329135
121.118731,30.085471
121.527019,29.897241
121.457789,29.855339
121.618774,29.953233
121.121615,29.975367
121.59267,29.84791
121.551111,29.872222
121.36679,30.17067
121.33541,30.317162
121.746995,29.195374
121.31826,30.22431
121.627926,29.189306
121.434331,29.849801
121.244378,29.988955
121.589711,29.817391
121.495437,29.906505
121.66177,29.280724
121.87118,29.47445
121.157556,29.834248
121.430178,29.315785
121.45033,29.75991
121.64634,29.30285
121.633221,29.867641
121.699861,29.925261
121.3125,29.183055
121.450959,29.968649
121.167923,30.025282
121.671111,29.952501
121.3616,30.2488
121.482068,29.810033
121.87189,29.44868
121.39184,30.17666
121.596046,29.980525
121.909272,29.768818
121.63923,29.91405
121.858205,29.458771
121.067296,30.165446
121.664077,29.740685
121.57836,29.85149
121.63511,29.85271
121.4113,29.2927
121.2625,30.158333
121.342778,30.033333
121.775787,29.897654
121.539635,29.925597
121.594971,29.694491
121.3486,30.25269
121.643951,29.806931
121.2804,29.3859
121.510352,29.867208
121.240553,30.104923
121.52805,29.82224
121.563861,29.784261
121.558202,29.865502
121.23368,29.32681
121.116725,30.051778
121.66147,29.899841
121.686039,29.950176
121.894802,29.478198
121.483567,29.684564
121.481393,29.364925
121.252731,30.166765
121.587122,29.885247
121.499261,29.742641
121.865401,29.45281
121.61289,29.914388
121.405638,29.681992
121.3721,29.325
121.355613,29.728255
121.238586,30.061556
122.002881,29.888091
121.307374,30.328477
121.490288,29.942018
121.39525,30.20046
121.599373,29.826601
121.164002,29.588306
121.24501,30.286002
121.527851,29.896765
121.161061,30.032761
121.27541,30.03387
121.53822,29.81341
121.521388,29.8575
121.0946,30.0437
121.492581,29.826401
121.532594,30.15858
121.413896,29.899463
121.3027778,29.68111111
121.42357,29.32773
121.216261,30.238251
121.5035,29.8168
121.1518,30.0483
121.61611,29.82122
121.59743,29.71613
121.449423,29.868186
121.4374,29.9663
121.536111,29.914166
121.18132,30.096718
121.53049,29.88444
121.865626,29.4548301
121.162641,30.089091
121.442098,29.869627
121.29347,29.1988
121.21909,30.32584
121.504038,30.135218
121.91,29.829
121.498091,29.844981
121.79886,29.794124
121.323219,30.002001
